article,article_set,coder,no_selections_found,codable,standard_article
10.1111%2Fsjpe.12103,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1111%2Fsjpe.12116,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1111%2Fsjpe.12117,econ_article,courtneybroderick,TRUE,NA,NA
10.1111%2Fsjpe.12139,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1111%2Fsjpe.12150,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1111%2Fsjpe.12150,econ_article,slungu99,FALSE,TRUE,TRUE
10.1111%2Fsjpe.12151,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1111%2Fsjpe.12152,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1111%2Fsjpe.12166,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1111%2Ftwec.12322,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1111%2Ftwec.12322,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1111%2Ftwec.12346,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1111%2Ftwec.12348,econ_article,jcsick,TRUE,TRUE,FALSE
10.1111%2Ftwec.12377,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1111%2Ftwec.12377,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1111%2Ftwec.12404,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1111%2Ftwec.12427,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1111%2Ftwec.12435,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1111%2Ftwec.12450,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1111%2Ftwec.12453,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1111%2Ftwec.12457,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1111%2Ftwec.12458,econ_article,slungu99,TRUE,TRUE,FALSE
10.1111%2Ftwec.12460,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1111%2Ftwec.12475,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1111%2Ftwec.12479,econ_article,henryrossiter,FALSE,TRUE,TRUE
10.1111%2Ftwec.12482,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1111%2Ftwec.12482,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1111%2Ftwec.12539,econ_article,tonyli0409,FALSE,FALSE,TRUE
10.1111%2Ftwec.12577,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1111%2Ftwec.12625,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1142%2Fs0217590806002512,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1142%2Fs021759081499001x,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1162%2Fqjec.121.4.1383,econ_article,jackchristen,FALSE,TRUE,FALSE
10.1162%2Fqjec.2005.120.1.131,econ_article,tonyli0409,FALSE,TRUE,FALSE
10.1162%2Fqjec.2005.120.1.223,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1162%2Fqjec.2005.120.1.273,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1162%2Fqjec.2005.120.1.345,econ_article,jackchristen,FALSE,TRUE,FALSE
10.1162%2Fqjec.2005.120.1.87,econ_article,henryrossiter,FALSE,TRUE,FALSE
10.1162%2Fqjec.2006.121.1.197,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1162%2Fqjec.2006.121.1.289,econ_article,evelynkue,FALSE,TRUE,FALSE
10.1177%2F0486613408319916,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1177%2F0486613409335093,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1177%2F0486613415586976,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1177%2F0486613415586976,econ_article,mrcyndns,TRUE,TRUE,TRUE
10.1177%2F0486613415586980,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1177%2F0486613415586983,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1177%2F0486613415586988,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1177%2F0486613415586992,econ_article,ctjoe,TRUE,TRUE,TRUE
10.1177%2F1091142114551600,econ_article,ankimnguyen,FALSE,TRUE,TRUE
10.1177%2F1091142114551676,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2F0002828041301614,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2F0002828041301614,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0002828041302307,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2F000282805774669772,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2F000282806777211612,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2F000282806777212350,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F002205106776162708,econ_article,oceanwall,TRUE,TRUE,NA
10.1257%2F089533002320950957,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F089533002320950957,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533002320950975,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F089533002320950984,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533002320950984,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F089533002320951000,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F089533002320951037,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2F089533002320951046,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2F089533002320951055,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F089533002320951064,econ_article,henryrossiter,FALSE,NA,TRUE
10.1257%2F0895330027067,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330027148,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2F0895330027157,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330027184,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2F0895330027229,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2F0895330027274,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330027283,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533002760278695,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533002760278749,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533002760278776,econ_article,ambermomin,TRUE,NA,NA
10.1257%2F089533002760278776,econ_article,jlcohoon,TRUE,NA,NA
10.1257%2F089533002760278785,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F089533002760278811,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1257%2F089533003321164921,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533003321164930,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533003321164967,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F089533003765888412,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2F089533003765888421,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2F089533003765888421,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F089533003765888430,econ_article,henryrossiter,TRUE,TRUE,TRUE
10.1257%2F089533003765888449,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533003769204335,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533003769204362,econ_article,mrcyndns,TRUE,TRUE,FALSE
10.1257%2F089533003772034871,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2F089533003772034916,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533003772034925,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533003772034943,econ_article,caifand,TRUE,TRUE,TRUE
10.1257%2F089533003772034961,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330041371204,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F0895330041371268,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F0895330041371268,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330041371295,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1257%2F0895330041371303,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330041371321,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F0895330042162430,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F0895330042632681,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2F0895330042632690,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330042632717,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330042632735,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F0895330042632744,econ_article,mrcyndns,TRUE,TRUE,TRUE
10.1257%2F0895330042632744,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330042632762,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2F089533004773563421,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533004773563476,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F089533004773563485,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533004773563502,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F0895330053147886,econ_article,mrcyndns,TRUE,TRUE,FALSE
10.1257%2F0895330053147895,econ_article,mjsong1201,FALSE,TRUE,TRUE
10.1257%2F0895330053147921,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2F0895330053147958,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330053148001,econ_article,henryrossiter,TRUE,TRUE,TRUE
10.1257%2F0895330053148010,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F0895330054048669,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F0895330054048696,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2F0895330054048713,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2F0895330054048722,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533005774357752,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2F089533005774357761,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533005774357806,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533005774357815,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533005774357833,econ_article,caifand,TRUE,TRUE,TRUE
10.1257%2F089533005774357860,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2F089533005775196642,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533005775196714,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2F089533005775196741,econ_article,monicacho92,TRUE,TRUE,TRUE
10.1257%2F089533005775196787,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2F089533006776526058,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2F089533006776526058,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2F089533006776526076,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2F089533006776526094,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.100.2.667,econ_article,monicacho92,TRUE,TRUE,FALSE
10.1257%2Faer.100.2.678,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1257%2Faer.100.2.680,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.100.2.715,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.101.1.9,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.101.3.655,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.101.3.721,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.101.3.737,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.101.5.1775,econ_article,realrichardparker,TRUE,NA,NA
10.1257%2Faer.101.7.3368,econ_article,henryrossiter,TRUE,TRUE,TRUE
10.1257%2Faer.102.1.524,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.102.2.994,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.102.3.685,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.102.3.691,econ_article,yashkar,FALSE,TRUE,FALSE
10.1257%2Faer.102.3.705,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1257%2Faer.102.6.2981,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Faer.103.3.732,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.103.3.769,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.103.3.774,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1257%2Faer.104.10.3256,econ_article,slungu99,FALSE,TRUE,TRUE
10.1257%2Faer.104.3.931,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.104.3.931,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.104.5.595,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1257%2Faer.104.5.603,econ_article,sehreenali,TRUE,TRUE,TRUE
10.1257%2Faer.104.5.638,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.104.5.657,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.104.5.703,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.104.8.2456,econ_article,jackchristen,FALSE,TRUE,TRUE
10.1257%2Faer.104.9.2593,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Faer.106.5.700,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.106.5.726,econ_article,tonyli0409,FALSE,TRUE,FALSE
10.1257%2Faer.106.5.750,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.106.5.794,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1257%2Faer.107.5.670,econ_article,jackchristen,TRUE,TRUE,FALSE
10.1257%2Faer.107.5.674,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Faer.107.5.719,econ_article,mjsong1201,TRUE,TRUE,FALSE
10.1257%2Faer.107.5.726,econ_article,tonyli0409,FALSE,TRUE,FALSE
10.1257%2Faer.107.5.735,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Faer.107.5.749,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.107.5.797,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Faer.20110236,econ_article,mjsong1201,FALSE,TRUE,TRUE
10.1257%2Faer.20110683,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20110683,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2Faer.20120234,econ_article,mrcyndns,TRUE,TRUE,TRUE
10.1257%2Faer.20120942,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2Faer.20130232,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Faer.20130874,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20131002,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20131006,econ_article,slungu99,FALSE,TRUE,TRUE
10.1257%2Faer.20131031,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Faer.20131032,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Faer.20131126,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.20131408,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20131483,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Faer.20140481,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20140481,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.20140850,econ_article,ctjoe,FALSE,TRUE,TRUE
10.1257%2Faer.20140989,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Faer.20141141,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Faer.20141734,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.20150102,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20150102,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.20150143,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20150218,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20150248,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.20150343,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Faer.20150572,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20150592,econ_article,jackchristen,FALSE,TRUE,TRUE
10.1257%2Faer.20150897,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2Faer.20150956,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20151080,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Faer.20151193,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Faer.20151211,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Faer.20151404,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2Faer.20160080,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20160542,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2Faer.20160788,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.20161503,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Faer.97.1.5,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.97.2.422,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.97.2.506,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.98.2.1,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.99.2.430,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.p20151083,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Faer.p20161068,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.p20161068,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Faer.p20161124,econ_article,henryrossiter,FALSE,TRUE,TRUE
10.1257%2Faer.p20171065,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Faer.p20171101,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjel.20150679,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjel.20151239,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2Fjel.20151296,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjel.20151335,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2Fjel.20151335,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjel.44.3.662,econ_article,ctjoe,TRUE,TRUE,FALSE
10.1257%2Fjel.51.3.773,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2Fjep.1.1.101,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.1.1.161,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.1.1.7,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.1.1.87,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Fjep.1.2.179,econ_article,mrcyndns,TRUE,TRUE,FALSE
10.1257%2Fjep.1.2.183,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.10.1.105,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Fjep.10.1.141,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2Fjep.10.1.177,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.1.3,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.10.2.169,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.2.179,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.2.189,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2Fjep.10.2.3,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Fjep.10.2.87,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.2.87,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.153,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.181,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.189,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.23,econ_article,ctjoe,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.23,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.3,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.55,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.3.67,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.10.4.113,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.4.139,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.4.3,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Fjep.10.4.91,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.10.4.i,econ_article,evelynkue,TRUE,TRUE,FALSE
10.1257%2Fjep.11.1.179,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2Fjep.11.1.213,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.11.1.3,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Fjep.11.1.73,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.2.161,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.11.2.179,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.2.187,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.11.2.195,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.11.2.21,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Fjep.11.2.3,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.11.2.55,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.2.97,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Fjep.11.3.119,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.3.139,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Fjep.11.3.187,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.11.3.3,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.3.i,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.11.4.199,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2Fjep.11.4.235,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.11.4.3,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.4.43,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Fjep.11.4.73,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.11.4.73,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.12.1.137,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.12.1.171,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.12.1.27,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.1.37,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.12.1.59,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.1.79,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.2.175,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.12.2.211,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.2.23,econ_article,sehreenali,TRUE,TRUE,TRUE
10.1257%2Fjep.12.3.3,econ_article,yashkar,TRUE,TRUE,TRUE
10.1257%2Fjep.12.3.35,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.12.3.53,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.177,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.12.4.191,econ_article,ankimnguyen,TRUE,TRUE,FALSE
10.1257%2Fjep.12.4.197,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.12.4.201,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.211,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.51,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.51,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.73,econ_article,jackchristen,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.9,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.9,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.12.4.95,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.13.1.13,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.13.1.165,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.13.1.181,econ_article,tonyli0409,FALSE,TRUE,TRUE
10.1257%2Fjep.13.1.3,econ_article,mrcyndns,TRUE,TRUE,FALSE
10.1257%2Fjep.13.1.85,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.13.1.85,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.13.2.231,econ_article,jcsick,TRUE,TRUE,FALSE
10.1257%2Fjep.13.3.135,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.13.3.135,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.13.3.157,econ_article,ankimnguyen,TRUE,TRUE,TRUE
10.1257%2Fjep.13.3.157,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.13.3.193,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.13.3.217,econ_article,mjsong1201,TRUE,TRUE,TRUE
10.1257%2Fjep.13.3.89,econ_article,slungu99,TRUE,TRUE,TRUE
10.1257%2Fjep.13.4.145,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.13.4.193,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.13.4.213,econ_article,mprabhudesai,TRUE,TRUE,TRUE
10.1257%2Fjep.13.4.213,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.13.4.85,econ_article,evelynkue,TRUE,TRUE,TRUE
10.1257%2Fjep.14.1.109,econ_article,tonyli0409,TRUE,TRUE,FALSE
10.1257%2Fjep.14.1.121,econ_article,tonyli0409,TRUE,TRUE,TRUE
10.1257%2Fjep.14.1.133,econ_article,ankimnguyen,TRUE,TRUE,TRUE
